Gene Family	SRS1007613	tiny-test-data-mt
4.1.1.17: Ornithine decarboxylase|unclassified	77.198	0
4.1.1.18: Lysine decarboxylase	130.436	0
4.1.1.18: Lysine decarboxylase|g__Escherichia.s__Escherichia_coli	51.759	0
4.1.1.18: Lysine decarboxylase|unclassified	78.676	0
4.1.1.19: Arginine decarboxylase	93.518	0
4.1.1.19: Arginine decarboxylase|unclassified	93.518	0
4.1.1.20: Diaminopimelate decarboxylase	654.393	0
4.1.1.20: Diaminopimelate decarboxylase|g__Escherichia.s__Escherichia_coli	654.393	0
4.1.1.23: Orotidine-5'-phosphate decarboxylase	75.22	0
4.1.1.23: Orotidine-5'-phosphate decarboxylase|g__Corynebacterium.s__Corynebacterium_glutamicum	16.5	0
4.1.1.23: Orotidine-5'-phosphate decarboxylase|g__Escherichia.s__Escherichia_coli	18.615	0
4.1.1.23: Orotidine-5'-phosphate decarboxylase|unclassified	40.105	0
4.1.1.31: Phosphoenolpyruvate carboxylase	37.902	0
4.1.1.31: Phosphoenolpyruvate carboxylase|g__Escherichia.s__Escherichia_coli	13.153	0
4.1.1.31: Phosphoenolpyruvate carboxylase|unclassified	24.749	0
4.1.1.36: Phosphopantothenoylcysteine decarboxylase	102.331	0
4.1.1.36: Phosphopantothenoylcysteine decarboxylase|g__Corynebacterium.s__Corynebacterium_glutamicum	48.355	0
4.1.1.36: Phosphopantothenoylcysteine decarboxylase|unclassified	53.976	0
4.1.1.37: Uroporphyrinogen decarboxylase	209.923	0
4.1.1.37: Uroporphyrinogen decarboxylase|g__Corynebacterium.s__Corynebacterium_glutamicum	81.71	0
4.1.1.37: Uroporphyrinogen decarboxylase|g__Escherichia.s__Escherichia_coli	65.121	0
4.1.1.37: Uroporphyrinogen decarboxylase|unclassified	63.092	0
4.1.1.47: Tartronate-semialdehyde synthase	33.689	0
4.1.1.47: Tartronate-semialdehyde synthase|unclassified	33.689	0
4.1.1.48: Indole-3-glycerol-phosphate synthase	61.553	0
4.1.1.48: Indole-3-glycerol-phosphate synthase|g__Chromobacterium.s__Chromobacterium_violaceum	21.358	0
4.1.1.48: Indole-3-glycerol-phosphate synthase|unclassified	40.194	0
4.1.1.49: Phosphoenolpyruvate carboxykinase (ATP)	44.253	0
4.1.1.49: Phosphoenolpyruvate carboxykinase (ATP)|unclassified	44.253	0
4.1.1.55: 4,5-dihydroxyphthalate decarboxylase	65.401	0
4.1.1.55: 4,5-dihydroxyphthalate decarboxylase|g__Polaromonas.s__Polaromonas_naphthalenivorans	65.401	0
4.1.1.5: Acetolactate decarboxylase	14.945	0
4.1.1.5: Acetolactate decarboxylase|g__Escherichia.s__Escherichia_coli	14.945	0
4.1.1.65: Phosphatidylserine decarboxylase	10.27	0
4.1.1.65: Phosphatidylserine decarboxylase|unclassified	10.27	0
4.1.1.68: 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase	43.534	0
4.1.1.68: 5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase|g__Escherichia.s__Escherichia_coli	43.534	0
4.1.1.77: 2-oxo-3-hexenedioate decarboxylase	23.312	0
4.1.1.77: 2-oxo-3-hexenedioate decarboxylase|unclassified	23.312	0
4.1.1.83: 4-hydroxyphenylacetate decarboxylase	92.645	0
4.1.1.83: 4-hydroxyphenylacetate decarboxylase|g__Escherichia.s__Escherichia_coli	2.129	0
4.1.1.83: 4-hydroxyphenylacetate decarboxylase|g__Staphylococcus.s__Staphylococcus_epidermidis	34.506	0
4.1.1.83: 4-hydroxyphenylacetate decarboxylase|unclassified	56.01	0
4.1.1.86: Diaminobutyrate decarboxylase	14.008	0
4.1.1.86: Diaminobutyrate decarboxylase|unclassified	14.008	0
4.1.1.8: Oxalyl-CoA decarboxylase	80.124	0
4.1.1.8: Oxalyl-CoA decarboxylase|g__Escherichia.s__Escherichia_coli	21.076	0
4.1.1.8: Oxalyl-CoA decarboxylase|unclassified	59.047	0
4.1.1.9: Malonyl-CoA decarboxylase	34.066	0
4.1.1.9: Malonyl-CoA decarboxylase|g__Escherichia.s__Escherichia_coli	34.066	0
4.1.2.13: Fructose-bisphosphate aldolase	229.672	0
4.1.2.13: Fructose-bisphosphate aldolase|g__Corynebacterium.s__Corynebacterium_glutamicum	95.402	0
4.1.2.13: Fructose-bisphosphate aldolase|g__Escherichia.s__Escherichia_coli	50.415	0
4.1.2.13: Fructose-bisphosphate aldolase|g__Staphylococcus.s__Staphylococcus_epidermidis	11.14	0
4.1.2.13: Fructose-bisphosphate aldolase|unclassified	72.715	0
4.1.2.14: 2-dehydro-3-deoxy-phosphogluconate aldolase	12.528	0
4.1.2.14: 2-dehydro-3-deoxy-phosphogluconate aldolase|unclassified	12.528	0
4.1.2.17: L-fuculose-phosphate aldolase	45.637	0
4.1.2.17: L-fuculose-phosphate aldolase|g__Escherichia.s__Escherichia_coli	45.637	0
4.1.2.19: Rhamnulose-1-phosphate aldolase	162.682	0
4.1.2.19: Rhamnulose-1-phosphate aldolase|g__Escherichia.s__Escherichia_coli	5.372	0
4.1.2.19: Rhamnulose-1-phosphate aldolase|g__Staphylococcus.s__Staphylococcus_epidermidis	108.037	0
4.1.2.19: Rhamnulose-1-phosphate aldolase|unclassified	49.272	0
4.1.2.20: 2-dehydro-3-deoxyglucarate aldolase	117.836	0
4.1.2.20: 2-dehydro-3-deoxyglucarate aldolase|g__Escherichia.s__Escherichia_coli	70.673	0
4.1.2.20: 2-dehydro-3-deoxyglucarate aldolase|g__Polaromonas.s__Polaromonas_naphthalenivorans	47.163	0
4.1.2.21: 2-dehydro-3-deoxy-6-phosphogalactonate aldolase	317.502	0
4.1.2.21: 2-dehydro-3-deoxy-6-phosphogalactonate aldolase|g__Escherichia.s__Escherichia_coli	317.502	0
4.1.2.25: Dihydroneopterin aldolase	160.232	0
4.1.2.25: Dihydroneopterin aldolase|g__Chromobacterium.s__Chromobacterium_violaceum	160.232	0
4.1.2.40: Tagatose-bisphosphate aldolase	203.118	0
4.1.2.40: Tagatose-bisphosphate aldolase|unclassified	203.118	0
4.1.2.48: Low-specificity L-threonine aldolase	143.35	0
4.1.2.48: Low-specificity L-threonine aldolase|g__Escherichia.s__Escherichia_coli	81.663	0
4.1.2.48: Low-specificity L-threonine aldolase|unclassified	61.687	0
4.1.2.4: Deoxyribose-phosphate aldolase	32.586	0
4.1.2.4: Deoxyribose-phosphate aldolase|g__Roseobacter.s__Roseobacter_denitrificans	32.586	0
4.1.2.53: 2-keto-3-deoxy-L-rhamnonate aldolase	61.559	0
4.1.2.53: 2-keto-3-deoxy-L-rhamnonate aldolase|g__Escherichia.s__Escherichia_coli	8.506	0
4.1.2.53: 2-keto-3-deoxy-L-rhamnonate aldolase|g__Staphylococcus.s__Staphylococcus_epidermidis	53.053	0
4.1.2.57: Sulfofructosephosphate aldolase	249.663	0
4.1.2.57: Sulfofructosephosphate aldolase|g__Escherichia.s__Escherichia_coli	249.663	0
4.1.2.5: L-threonine aldolase	89.339	0
4.1.2.5: L-threonine aldolase|g__Escherichia.s__Escherichia_coli	27.652	0
4.1.2.5: L-threonine aldolase|unclassified	61.687	0
4.1.3.16: 4-hydroxy-2-oxoglutarate aldolase	45.947	0
4.1.3.16: 4-hydroxy-2-oxoglutarate aldolase|g__Escherichia.s__Escherichia_coli	33.419	0
4.1.3.16: 4-hydroxy-2-oxoglutarate aldolase|unclassified	12.528	0
4.1.3.17: 4-hydroxy-4-methyl-2-oxoglutarate aldolase	186.8	0
4.1.3.17: 4-hydroxy-4-methyl-2-oxoglutarate aldolase|g__Corynebacterium.s__Corynebacterium_glutamicum	94.317	0
4.1.3.17: 4-hydroxy-4-methyl-2-oxoglutarate aldolase|g__Polaromonas.s__Polaromonas_naphthalenivorans	92.483	0
4.1.3.1: Isocitrate lyase	45.862	0
4.1.3.1: Isocitrate lyase|unclassified	45.862	0
4.1.3.27: Anthranilate synthase	129.672	0
4.1.3.27: Anthranilate synthase|g__Corynebacterium.s__Corynebacterium_glutamicum	35.344	0
4.1.3.27: Anthranilate synthase|g__Roseobacter.s__Roseobacter_denitrificans	36.923	0
4.1.3.27: Anthranilate synthase|unclassified	57.406	0
4.1.3.30: Methylisocitrate lyase	67.854	0
4.1.3.30: Methylisocitrate lyase|g__Corynebacterium.s__Corynebacterium_glutamicum	55.37	0
4.1.3.30: Methylisocitrate lyase|unclassified	12.483	0
4.1.3.36: 1,4-dihydroxy-2-naphthoyl-CoA synthase	88.657	0
4.1.3.36: 1,4-dihydroxy-2-naphthoyl-CoA synthase|g__Escherichia.s__Escherichia_coli	70.727	0
4.1.3.36: 1,4-dihydroxy-2-naphthoyl-CoA synthase|unclassified	17.93	0
4.1.3.38: Aminodeoxychorismate lyase	131.315	0
4.1.3.38: Aminodeoxychorismate lyase|g__Corynebacterium.s__Corynebacterium_glutamicum	78.305	0
4.1.3.38: Aminodeoxychorismate lyase|g__Escherichia.s__Escherichia_coli	40.951	0
4.1.3.38: Aminodeoxychorismate lyase|unclassified	12.059	0
4.1.3.39: 4-hydroxy-2-oxovalerate aldolase	19.741	0
4.1.3.39: 4-hydroxy-2-oxovalerate aldolase|unclassified	19.741	0
4.1.3.40: Chorismate lyase	20.138	0
4.1.3.40: Chorismate lyase|unclassified	20.138	0
4.1.3.4: Hydroxymethylglutaryl-CoA lyase	80.636	0
4.1.3.4: Hydroxymethylglutaryl-CoA lyase|g__Polaromonas.s__Polaromonas_naphthalenivorans	80.636	0
4.1.3.6: Citrate (pro-3S)-lyase	84.755	0
4.1.3.6: Citrate (pro-3S)-lyase|g__Escherichia.s__Escherichia_coli	70.738	0
4.1.3.6: Citrate (pro-3S)-lyase|unclassified	14.017	0
4.1.99.12: 3,4-dihydroxy-2-butanone-4-phosphate synthase	176.457	0
4.1.99.12: 3,4-dihydroxy-2-butanone-4-phosphate synthase|g__Escherichia.s__Escherichia_coli	25.341	0
4.1.99.12: 3,4-dihydroxy-2-butanone-4-phosphate synthase|g__Polaromonas.s__Polaromonas_naphthalenivorans	87.795	0
4.1.99.12: 3,4-dihydroxy-2-butanone-4-phosphate synthase|unclassified	63.321	0
4.1.99.17: Phosphomethylpyrimidine synthase	51.751	0
4.1.99.17: Phosphomethylpyrimidine synthase|unclassified	51.751	0
4.1.99.19: 2-iminoacetate synthase	82.649	0
4.1.99.19: 2-iminoacetate synthase|g__Escherichia.s__Escherichia_coli	29.541	0
4.1.99.19: 2-iminoacetate synthase|g__Staphylococcus.s__Staphylococcus_epidermidis	15.322	0
4.1.99.19: 2-iminoacetate synthase|unclassified	37.785	0
4.1.99.1: Tryptophanase	703.679	0
4.1.99.1: Tryptophanase|g__Escherichia.s__Escherichia_coli	643.173	0
4.1.99.1: Tryptophanase|g__Staphylococcus.s__Staphylococcus_epidermidis	39.802	0
4.1.99.1: Tryptophanase|unclassified	20.704	0
4.1.99.22: NO_NAME	36.846	0
4.1.99.22: NO_NAME|g__Escherichia.s__Escherichia_coli	36.846	0
4.1.99.3: Deoxyribodipyrimidine photo-lyase	563.318	0
4.1.99.3: Deoxyribodipyrimidine photo-lyase|g__Escherichia.s__Escherichia_coli	550.241	0
4.1.99.3: Deoxyribodipyrimidine photo-lyase|unclassified	13.077	0
4.2.1.108: Ectoine synthase	12.727	0
4.2.1.108: Ectoine synthase|unclassified	12.727	0
4.2.1.10: 3-dehydroquinate dehydratase	23.844	0
4.2.1.10: 3-dehydroquinate dehydratase|g__Corynebacterium.s__Corynebacterium_glutamicum	23.844	0
4.2.1.113: o-succinylbenzoate synthase	102.549	0
4.2.1.113: o-succinylbenzoate synthase|g__Corynebacterium.s__Corynebacterium_glutamicum	12.661	0
4.2.1.113: o-succinylbenzoate synthase|g__Escherichia.s__Escherichia_coli	89.889	0
4.2.1.11: Phosphopyruvate hydratase	140.327	0
4.2.1.11: Phosphopyruvate hydratase|g__Chromobacterium.s__Chromobacterium_violaceum	96.474	0
4.2.1.11: Phosphopyruvate hydratase|g__Escherichia.s__Escherichia_coli	43.853	0
4.2.1.126: N-acetylmuramic acid 6-phosphate etherase	110.385	0
4.2.1.126: N-acetylmuramic acid 6-phosphate etherase|g__Staphylococcus.s__Staphylococcus_epidermidis	86.099	0
4.2.1.126: N-acetylmuramic acid 6-phosphate etherase|unclassified	24.286	0
4.2.1.12: Phosphogluconate dehydratase	172.881	0
4.2.1.12: Phosphogluconate dehydratase|unclassified	172.881	0
4.2.1.130: D-lactate dehydratase	16.515	0
4.2.1.130: D-lactate dehydratase|g__Escherichia.s__Escherichia_coli	16.515	0
4.2.1.17: Enoyl-CoA hydratase	678.936	0
4.2.1.17: Enoyl-CoA hydratase|g__Escherichia.s__Escherichia_coli	369.324	0
4.2.1.17: Enoyl-CoA hydratase|g__Polaromonas.s__Polaromonas_naphthalenivorans	97.172	0
4.2.1.17: Enoyl-CoA hydratase|g__Roseobacter.s__Roseobacter_denitrificans	25.273	0
4.2.1.17: Enoyl-CoA hydratase|unclassified	187.167	0
4.2.1.19: Imidazoleglycerol-phosphate dehydratase	55.21	0
4.2.1.19: Imidazoleglycerol-phosphate dehydratase|g__Escherichia.s__Escherichia_coli	55.21	0
4.2.1.1: Carbonate dehydratase	86.194	0
4.2.1.1: Carbonate dehydratase|g__Escherichia.s__Escherichia_coli	77.637	0
4.2.1.1: Carbonate dehydratase|unclassified	8.557	0
4.2.1.20: Tryptophan synthase	51.775	0
4.2.1.20: Tryptophan synthase|g__Roseobacter.s__Roseobacter_denitrificans	44.419	0
4.2.1.20: Tryptophan synthase|unclassified	7.356	0
4.2.1.22: Cystathionine beta-synthase	33.487	0
4.2.1.22: Cystathionine beta-synthase|g__Escherichia.s__Escherichia_coli	33.487	0
4.2.1.24: Porphobilinogen synthase	103.881	0
4.2.1.24: Porphobilinogen synthase|g__Escherichia.s__Escherichia_coli	60.338	0
4.2.1.24: Porphobilinogen synthase|unclassified	43.543	0
4.2.1.25: L-arabinonate dehydratase	26.131	0
4.2.1.25: L-arabinonate dehydratase|g__Polaromonas.s__Polaromonas_naphthalenivorans	26.131	0
4.2.1.28: Propanediol dehydratase	53.049	0
4.2.1.28: Propanediol dehydratase|g__Escherichia.s__Escherichia_coli	35.666	0
4.2.1.28: Propanediol dehydratase|unclassified	17.383	0
4.2.1.2: Fumarate hydratase	360.435	0
4.2.1.2: Fumarate hydratase|g__Chromobacterium.s__Chromobacterium_violaceum	58.527	0
4.2.1.2: Fumarate hydratase|g__Escherichia.s__Escherichia_coli	208.236	0
4.2.1.2: Fumarate hydratase|g__Polaromonas.s__Polaromonas_naphthalenivorans	31.987	0
4.2.1.2: Fumarate hydratase|unclassified	61.685	0
4.2.1.30: Glycerol dehydratase	35.666	0
4.2.1.30: Glycerol dehydratase|g__Escherichia.s__Escherichia_coli	35.666	0
4.2.1.32: L(+)-tartrate dehydratase	174.288	0
4.2.1.32: L(+)-tartrate dehydratase|g__Escherichia.s__Escherichia_coli	78.301	0
4.2.1.32: L(+)-tartrate dehydratase|unclassified	95.987	0
4.2.1.33: 3-isopropylmalate dehydratase	518.374	0
4.2.1.33: 3-isopropylmalate dehydratase|g__Chromobacterium.s__Chromobacterium_violaceum	36.637	0
4.2.1.33: 3-isopropylmalate dehydratase|g__Corynebacterium.s__Corynebacterium_glutamicum	59.328	0
4.2.1.33: 3-isopropylmalate dehydratase|g__Escherichia.s__Escherichia_coli	258.051	0
4.2.1.33: 3-isopropylmalate dehydratase|g__Polaromonas.s__Polaromonas_naphthalenivorans	33.977	0
4.2.1.33: 3-isopropylmalate dehydratase|unclassified	130.381	0
4.2.1.3: Aconitate hydratase	373.568	0
4.2.1.3: Aconitate hydratase|g__Escherichia.s__Escherichia_coli	180.319	0
4.2.1.3: Aconitate hydratase|unclassified	193.25	0
4.2.1.40: Glucarate dehydratase	6.48	0
4.2.1.40: Glucarate dehydratase|unclassified	6.48	0
4.2.1.41: 5-dehydro-4-deoxyglucarate dehydratase	60.76	0
4.2.1.41: 5-dehydro-4-deoxyglucarate dehydratase|g__Corynebacterium.s__Corynebacterium_glutamicum	60.76	0
4.2.1.42: Galactarate dehydratase	261.886	0
4.2.1.42: Galactarate dehydratase|g__Escherichia.s__Escherichia_coli	14.342	0
4.2.1.42: Galactarate dehydratase|g__Polaromonas.s__Polaromonas_naphthalenivorans	29.944	0
4.2.1.42: Galactarate dehydratase|g__Staphylococcus.s__Staphylococcus_epidermidis	178.432	0
4.2.1.42: Galactarate dehydratase|unclassified	39.168	0
4.2.1.44: Myo-inosose-2 dehydratase	15.563	0
4.2.1.44: Myo-inosose-2 dehydratase|unclassified	15.563	0
4.2.1.45: CDP-glucose 4,6-dehydratase	15.051	0
4.2.1.45: CDP-glucose 4,6-dehydratase|g__Chromobacterium.s__Chromobacterium_violaceum	15.051	0
4.2.1.46: dTDP-glucose 4,6-dehydratase	81.131	0
4.2.1.46: dTDP-glucose 4,6-dehydratase|g__Escherichia.s__Escherichia_coli	36.808	0
4.2.1.46: dTDP-glucose 4,6-dehydratase|g__Polaromonas.s__Polaromonas_naphthalenivorans	44.323	0
4.2.1.47: GDP-mannose 4,6-dehydratase	52.837	0
4.2.1.47: GDP-mannose 4,6-dehydratase|g__Escherichia.s__Escherichia_coli	52.837	0
4.2.1.51: Prephenate dehydratase	69.578	0
4.2.1.51: Prephenate dehydratase|g__Escherichia.s__Escherichia_coli	69.578	0
4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase	67.852	0
4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase|g__Escherichia.s__Escherichia_coli	16.262	0
4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase|g__Staphylococcus.s__Staphylococcus_epidermidis	40.422	0
4.2.1.59: 3-hydroxyacyl-[acyl-carrier-protein] dehydratase|unclassified	11.169	0
4.2.1.6: Galactonate dehydratase	99.256	0
4.2.1.6: Galactonate dehydratase|unclassified	99.256	0
4.2.1.70: Pseudouridylate synthase	64.439	0
4.2.1.70: Pseudouridylate synthase|g__Escherichia.s__Escherichia_coli	27.56	0
4.2.1.70: Pseudouridylate synthase|unclassified	36.878	0
4.2.1.75: Uroporphyrinogen-III synthase	81.35	0
4.2.1.75: Uroporphyrinogen-III synthase|g__Escherichia.s__Escherichia_coli	43.732	0
4.2.1.75: Uroporphyrinogen-III synthase|unclassified	37.618	0
4.2.1.79: 2-methylcitrate dehydratase	8.178	0
4.2.1.79: 2-methylcitrate dehydratase|g__Escherichia.s__Escherichia_coli	8.178	0
4.2.1.7: Altronate dehydratase	189.043	0
4.2.1.7: Altronate dehydratase|g__Staphylococcus.s__Staphylococcus_epidermidis	178.432	0
4.2.1.7: Altronate dehydratase|unclassified	10.611	0
4.2.1.80: 2-oxopent-4-enoate hydratase	55.056	0
4.2.1.80: 2-oxopent-4-enoate hydratase|g__Escherichia.s__Escherichia_coli	18.78	0
4.2.1.80: 2-oxopent-4-enoate hydratase|unclassified	36.276	0
4.2.1.84: Nitrile hydratase	30.223	0
4.2.1.84: Nitrile hydratase|g__Roseobacter.s__Roseobacter_denitrificans	30.223	0
4.2.1.8: Mannonate dehydratase	54.428	0
4.2.1.8: Mannonate dehydratase|g__Escherichia.s__Escherichia_coli	25.262	0
4.2.1.8: Mannonate dehydratase|g__Staphylococcus.s__Staphylococcus_epidermidis	16.262	0
4.2.1.8: Mannonate dehydratase|unclassified	12.904	0
4.2.1.90: L-rhamnonate dehydratase	11.389	0
4.2.1.90: L-rhamnonate dehydratase|unclassified	11.389	0
4.2.1.99: 2-methylisocitrate dehydratase	16.091	0
4.2.1.99: 2-methylisocitrate dehydratase|unclassified	16.091	0
4.2.1.9: Dihydroxy-acid dehydratase	188.232	0
4.2.1.9: Dihydroxy-acid dehydratase|g__Corynebacterium.s__Corynebacterium_glutamicum	16.591	0
4.2.1.9: Dihydroxy-acid dehydratase|unclassified	171.641	0
4.2.2.n1: Peptidoglycan lytic exotransglycosylase	90.646	0
4.2.2.n1: Peptidoglycan lytic exotransglycosylase|g__Escherichia.s__Escherichia_coli	44.48	0
4.2.2.n1: Peptidoglycan lytic exotransglycosylase|g__Staphylococcus.s__Staphylococcus_epidermidis	16.454	0
4.2.2.n1: Peptidoglycan lytic exotransglycosylase|unclassified	29.713	0
4.2.3.1: Threonine synthase	113.719	0
4.2.3.1: Threonine synthase|g__Corynebacterium.s__Corynebacterium_glutamicum	49.961	0
4.2.3.1: Threonine synthase|g__Escherichia.s__Escherichia_coli	13.173	0
4.2.3.1: Threonine synthase|unclassified	50.584	0
4.2.3.3: Methylglyoxal synthase	220.323	0
4.2.3.3: Methylglyoxal synthase|g__Escherichia.s__Escherichia_coli	220.323	0
4.2.3.4: 3-dehydroquinate synthase	567.767	0
4.2.3.4: 3-dehydroquinate synthase|g__Chromobacterium.s__Chromobacterium_violaceum	41.924	0
4.2.3.4: 3-dehydroquinate synthase|g__Escherichia.s__Escherichia_coli	456.768	0
4.2.3.4: 3-dehydroquinate synthase|g__Polaromonas.s__Polaromonas_naphthalenivorans	12.607	0
4.2.3.4: 3-dehydroquinate synthase|unclassified	56.468	0
4.2.3.5: Chorismate synthase	311.361	0
4.2.3.5: Chorismate synthase|g__Corynebacterium.s__Corynebacterium_glutamicum	46.095	0
4.2.3.5: Chorismate synthase|g__Staphylococcus.s__Staphylococcus_epidermidis	265.266	0
4.2.99.18: DNA-(apurinic or apyrimidinic site) lyase	153.589	0
4.2.99.18: DNA-(apurinic or apyrimidinic site) lyase|g__Escherichia.s__Escherichia_coli	93.661	0
4.2.99.18: DNA-(apurinic or apyrimidinic site) lyase|unclassified	59.928	0
4.2.99.20: 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	57.378	0
4.2.99.20: 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase|g__Escherichia.s__Escherichia_coli	24.714	0
4.2.99.20: 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase|unclassified	32.664	0
4.3.1.17: L-serine ammonia-lyase	483.068	0
4.3.1.17: L-serine ammonia-lyase|g__Escherichia.s__Escherichia_coli	320.213	0
4.3.1.17: L-serine ammonia-lyase|g__Staphylococcus.s__Staphylococcus_epidermidis	17.611	0
4.3.1.17: L-serine ammonia-lyase|unclassified	145.244	0
4.3.1.19: Threonine ammonia-lyase	230.73	0
4.3.1.19: Threonine ammonia-lyase|g__Chromobacterium.s__Chromobacterium_violaceum	28.236	0
4.3.1.19: Threonine ammonia-lyase|g__Escherichia.s__Escherichia_coli	31.239	0
4.3.1.19: Threonine ammonia-lyase|unclassified	171.255	0
4.3.1.1: Aspartate ammonia-lyase	170.168	0
4.3.1.1: Aspartate ammonia-lyase|g__Escherichia.s__Escherichia_coli	143.021	0
4.3.1.1: Aspartate ammonia-lyase|unclassified	27.147	0
4.3.1.7: Ethanolamine ammonia-lyase	176.713	0
4.3.1.7: Ethanolamine ammonia-lyase|g__Escherichia.s__Escherichia_coli	79.667	0
4.3.1.7: Ethanolamine ammonia-lyase|unclassified	97.047	0
4.3.2.10: NO_NAME	26.626	0
4.3.2.10: NO_NAME|unclassified	26.626	0
4.3.2.1: Argininosuccinate lyase	98.417	0
4.3.2.1: Argininosuccinate lyase|unclassified	98.417	0
4.3.2.2: Adenylosuccinate lyase	170.68	0
4.3.2.2: Adenylosuccinate lyase|g__Escherichia.s__Escherichia_coli	55.146	0
4.3.2.2: Adenylosuccinate lyase|g__Roseobacter.s__Roseobacter_denitrificans	35.066	0
4.3.2.2: Adenylosuccinate lyase|g__Staphylococcus.s__Staphylococcus_epidermidis	26.93	0
4.3.2.2: Adenylosuccinate lyase|unclassified	53.539	0
4.3.2.7: NO_NAME	53.096	0
4.3.2.7: NO_NAME|g__Escherichia.s__Escherichia_coli	53.096	0
4.3.3.6: Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)	14.76	0
4.3.3.6: Pyridoxal 5'-phosphate synthase (glutamine hydrolyzing)|g__Staphylococcus.s__Staphylococcus_epidermidis	14.76	0
4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase	22.181	0
4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase|g__Corynebacterium.s__Corynebacterium_glutamicum	14.844	0
4.3.3.7: 4-hydroxy-tetrahydrodipicolinate synthase|unclassified	7.337	0
4.3.99.3: 7-carboxy-7-deazaguanine synthase	8.889	0
4.3.99.3: 7-carboxy-7-deazaguanine synthase|unclassified	8.889	0
4.4.1.13: Cysteine-S-conjugate beta-lyase	84.802	0
4.4.1.13: Cysteine-S-conjugate beta-lyase|g__Corynebacterium.s__Corynebacterium_glutamicum	35.837	0
4.4.1.13: Cysteine-S-conjugate beta-lyase|g__Escherichia.s__Escherichia_coli	48.965	0
4.4.1.15: D-cysteine desulfhydrase	35.989	0
4.4.1.15: D-cysteine desulfhydrase|g__Escherichia.s__Escherichia_coli	35.989	0
4.4.1.16: Selenocysteine lyase	24.677	0
4.4.1.16: Selenocysteine lyase|unclassified	24.677	0
4.4.1.1: Cystathionine gamma-lyase	19.621	0
4.4.1.1: Cystathionine gamma-lyase|g__Staphylococcus.s__Staphylococcus_epidermidis	19.621	0
4.4.1.28: L-cysteine desulfidase	20.437	0
4.4.1.28: L-cysteine desulfidase|g__Escherichia.s__Escherichia_coli	20.437	0
4.4.1.2: Homocysteine desulfhydrase	19.621	0
4.4.1.2: Homocysteine desulfhydrase|g__Staphylococcus.s__Staphylococcus_epidermidis	19.621	0
4.4.1.5: Lactoylglutathione lyase	229.334	0
4.4.1.5: Lactoylglutathione lyase|g__Escherichia.s__Escherichia_coli	169.018	0
4.4.1.5: Lactoylglutathione lyase|g__Polaromonas.s__Polaromonas_naphthalenivorans	26.362	0
4.4.1.5: Lactoylglutathione lyase|g__Roseobacter.s__Roseobacter_denitrificans	33.954	0
4.4.1.8: Cystathionine beta-lyase	90.117	0
4.4.1.8: Cystathionine beta-lyase|unclassified	90.117	0
4.6.1.12: 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	34.117	0
4.6.1.12: 2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase|unclassified	34.117	0
4.6.1.17: NO_NAME	10.952	0
4.6.1.17: NO_NAME|unclassified	10.952	0
4.6.1.1: Adenylate cyclase	133.376	0
4.6.1.1: Adenylate cyclase|g__Escherichia.s__Escherichia_coli	8.231	0
4.6.1.1: Adenylate cyclase|g__Roseobacter.s__Roseobacter_denitrificans	104.33	0
4.6.1.1: Adenylate cyclase|unclassified	20.815	0
4.7.1.1: Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase	22.31	0
4.7.1.1: Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P-lyase|unclassified	22.31	0
4.99.1.1: Ferrochelatase	123.631	0
4.99.1.1: Ferrochelatase|g__Escherichia.s__Escherichia_coli	83.613	0
4.99.1.1: Ferrochelatase|unclassified	40.018	0
5.1.1.1: Alanine racemase	907.564	0
5.1.1.1: Alanine racemase|g__Chromobacterium.s__Chromobacterium_violaceum	12.511	0
5.1.1.1: Alanine racemase|g__Escherichia.s__Escherichia_coli	835.46	0
5.1.1.1: Alanine racemase|unclassified	59.592	0
5.1.1.3: Glutamate racemase	10.995	0
5.1.1.3: Glutamate racemase|g__Chromobacterium.s__Chromobacterium_violaceum	10.995	0
5.1.1.7: Diaminopimelate epimerase	130.703	0
5.1.1.7: Diaminopimelate epimerase|g__Roseobacter.s__Roseobacter_denitrificans	38.383	0
5.1.1.7: Diaminopimelate epimerase|unclassified	92.32	0
5.1.2.3: 3-hydroxybutyryl-CoA epimerase	22.55	0
5.1.2.3: 3-hydroxybutyryl-CoA epimerase|unclassified	22.55	0
5.1.3.13: dTDP-4-dehydrorhamnose 3,5-epimerase	30.59	0
